order_id,customer_id,payment,order_date,delivery_date,sales_id,product_id,price_per_unit,quantity,total_price
792,240,13672,7/16/2021,8/12/2021,3972,283,105,2,210
792,240,13672,7/16/2021,8/12/2021,3973,725,119,1,119
792,240,13672,7/16/2021,8/12/2021,3974,971,97,2,194
792,240,13672,7/16/2021,8/12/2021,3975,621,112,3,336
792,240,13672,7/16/2021,8/12/2021,3976,205,98,2,196
792,240,13672,7/16/2021,8/12/2021,3977,158,91,1,91
792,240,13672,7/16/2021,8/12/2021,3978,1008,106,2,212
792,240,13672,7/16/2021,8/12/2021,3979,477,118,3,354
792,240,13672,7/16/2021,8/12/2021,3980,131,92,2,184
793,258,39635,1/27/2021,2/3/2021,3981,372,94,1,94
793,258,39635,1/27/2021,2/3/2021,3982,970,97,3,291
793,258,39635,1/27/2021,2/3/2021,3983,783,91,3,273
793,258,39635,1/27/2021,2/3/2021,3984,987,106,2,212
793,258,39635,1/27/2021,2/3/2021,3985,222,106,1,106
793,258,39635,1/27/2021,2/3/2021,3986,849,113,2,226
793,258,39635,1/27/2021,2/3/2021,3987,72,118,3,354
794,418,55757,4/18/2021,5/8/2021,3988,972,97,1,97
794,418,55757,4/18/2021,5/8/2021,3989,209,98,2,196
794,418,55757,4/18/2021,5/8/2021,3990,582,100,3,300
794,418,55757,4/18/2021,5/8/2021,3991,247,95,2,190
794,418,55757,4/18/2021,5/8/2021,3992,724,119,3,357
794,418,55757,4/18/2021,5/8/2021,3993,470,118,2,236
794,418,55757,4/18/2021,5/8/2021,3994,922,96,2,192
795,427,51672,6/7/2021,6/30/2021,3995,11,96,3,288
795,427,51672,6/7/2021,6/30/2021,3996,830,117,2,234
796,592,18804,7/31/2021,8/6/2021,3997,362,94,2,188
796,592,18804,7/31/2021,8/6/2021,3998,437,107,1,107
797,908,41715,7/25/2021,8/6/2021,3999,904,94,1,94
797,908,41715,7/25/2021,8/6/2021,4000,51,104,1,104
797,908,41715,7/25/2021,8/6/2021,4001,610,112,3,336
797,908,41715,7/25/2021,8/6/2021,4002,523,102,2,204
797,908,41715,7/25/2021,8/6/2021,4003,981,106,1,106
797,908,41715,7/25/2021,8/6/2021,4004,292,105,3,315
797,908,41715,7/25/2021,8/6/2021,4005,64,104,2,208
798,825,54551,3/17/2021,4/1/2021,4006,979,97,2,194
798,825,54551,3/17/2021,4/1/2021,4007,560,100,2,200
798,825,54551,3/17/2021,4/1/2021,4008,686,113,1,113
798,825,54551,3/17/2021,4/1/2021,4009,916,96,2,192
798,825,54551,3/17/2021,4/1/2021,4010,791,91,2,182
799,651,41626,3/11/2021,4/4/2021,4011,331,109,3,327
799,651,41626,3/11/2021,4/4/2021,4012,1208,105,3,315
799,651,41626,3/11/2021,4/4/2021,4013,886,94,1,94
799,651,41626,3/11/2021,4/4/2021,4014,1191,105,1,105
799,651,41626,3/11/2021,4/4/2021,4015,17,96,1,96
800,422,20089,6/21/2021,6/23/2021,4016,229,106,3,318
800,422,20089,6/21/2021,6/23/2021,4017,1203,105,3,315
800,422,20089,6/21/2021,6/23/2021,4018,77,118,1,118
800,422,20089,6/21/2021,6/23/2021,4019,401,119,2,238
801,995,58829,8/2/2021,8/17/2021,4020,1085,115,2,230
801,995,58829,8/2/2021,8/17/2021,4021,960,97,2,194
801,995,58829,8/2/2021,8/17/2021,4022,152,91,3,273
801,995,58829,8/2/2021,8/17/2021,4023,724,119,1,119
801,995,58829,8/2/2021,8/17/2021,4024,139,92,3,276
801,995,58829,8/2/2021,8/17/2021,4025,879,94,2,188
801,995,58829,8/2/2021,8/17/2021,4026,26,96,3,288
801,995,58829,8/2/2021,8/17/2021,4027,397,119,3,357
801,995,58829,8/2/2021,8/17/2021,4028,200,98,1,98
801,995,58829,8/2/2021,8/17/2021,4029,818,117,1,117
802,501,52930,10/5/2021,10/23/2021,4030,716,119,2,238
803,625,25565,4/3/2021,4/16/2021,4031,511,102,2,204
803,625,25565,4/3/2021,4/16/2021,4032,861,113,3,339
803,625,25565,4/3/2021,4/16/2021,4033,930,96,3,288
803,625,25565,4/3/2021,4/16/2021,4034,399,119,1,119
804,323,18090,4/10/2021,4/21/2021,4035,923,96,1,96
804,323,18090,4/10/2021,4/21/2021,4036,1133,102,1,102
804,323,18090,4/10/2021,4/21/2021,4037,332,109,1,109
804,323,18090,4/10/2021,4/21/2021,4038,710,119,3,357
804,323,18090,4/10/2021,4/21/2021,4039,554,98,1,98
804,323,18090,4/10/2021,4/21/2021,4040,995,106,2,212
804,323,18090,4/10/2021,4/21/2021,4041,509,102,3,306
804,323,18090,4/10/2021,4/21/2021,4042,962,97,3,291
805,416,13968,10/2/2021,10/3/2021,4043,1054,93,2,186
805,416,13968,10/2/2021,10/3/2021,4044,258,95,2,190
805,416,13968,10/2/2021,10/3/2021,4045,1166,99,1,99
805,416,13968,10/2/2021,10/3/2021,4046,25,96,3,288
805,416,13968,10/2/2021,10/3/2021,4047,453,107,2,214
805,416,13968,10/2/2021,10/3/2021,4048,715,119,2,238
805,416,13968,10/2/2021,10/3/2021,4049,798,91,2,182
806,684,41441,8/1/2021,8/16/2021,4050,522,102,1,102
806,684,41441,8/1/2021,8/16/2021,4051,482,118,3,354
807,636,47092,2/17/2021,3/3/2021,4052,897,94,1,94
807,636,47092,2/17/2021,3/3/2021,4053,1017,90,1,90
807,636,47092,2/17/2021,3/3/2021,4054,26,96,2,192
807,636,47092,2/17/2021,3/3/2021,4055,199,98,2,196
808,219,50929,10/13/2021,10/30/2021,4056,309,105,2,210
808,219,50929,10/13/2021,10/30/2021,4057,1195,105,1,105
808,219,50929,10/13/2021,10/30/2021,4058,378,94,3,282
808,219,50929,10/13/2021,10/30/2021,4059,551,98,1,98
808,219,50929,10/13/2021,10/30/2021,4060,850,113,2,226
809,73,26098,2/11/2021,2/25/2021,4061,398,119,3,357
809,73,26098,2/11/2021,2/25/2021,4062,824,117,2,234
809,73,26098,2/11/2021,2/25/2021,4063,512,102,1,102
809,73,26098,2/11/2021,2/25/2021,4064,778,91,1,91
809,73,26098,2/11/2021,2/25/2021,4065,136,92,1,92
810,768,37440,3/22/2021,4/4/2021,4066,1221,105,2,210
810,768,37440,3/22/2021,4/4/2021,4067,356,94,1,94
810,768,37440,3/22/2021,4/4/2021,4068,689,113,2,226
810,768,37440,3/22/2021,4/4/2021,4069,762,109,1,109
810,768,37440,3/22/2021,4/4/2021,4070,1202,105,3,315
810,768,37440,3/22/2021,4/4/2021,4071,130,92,3,276
810,768,37440,3/22/2021,4/4/2021,4072,691,113,3,339
810,768,37440,3/22/2021,4/4/2021,4073,1166,99,3,297
810,768,37440,3/22/2021,4/4/2021,4074,1025,90,3,270
811,764,23731,10/22/2021,10/24/2021,4075,976,97,1,97
811,764,23731,10/22/2021,10/24/2021,4076,521,102,2,204
811,764,23731,10/22/2021,10/24/2021,4077,287,105,3,315
812,183,51668,7/9/2021,7/13/2021,4078,796,91,1,91
812,183,51668,7/9/2021,7/13/2021,4079,7,96,3,288
812,183,51668,7/9/2021,7/13/2021,4080,717,119,2,238
812,183,51668,7/9/2021,7/13/2021,4081,900,94,2,188
813,908,52226,8/11/2021,9/1/2021,4082,272,95,2,190
813,908,52226,8/11/2021,9/1/2021,4083,474,118,2,236
813,908,52226,8/11/2021,9/1/2021,4084,567,100,3,300
813,908,52226,8/11/2021,9/1/2021,4085,583,100,1,100
813,908,52226,8/11/2021,9/1/2021,4086,259,95,3,285
813,908,52226,8/11/2021,9/1/2021,4087,251,95,3,285
813,908,52226,8/11/2021,9/1/2021,4088,431,107,3,321
813,908,52226,8/11/2021,9/1/2021,4089,1248,112,2,224
813,908,52226,8/11/2021,9/1/2021,4090,164,91,1,91
814,664,47232,3/4/2021,3/28/2021,4091,398,119,3,357
814,664,47232,3/4/2021,3/28/2021,4092,11,96,3,288
814,664,47232,3/4/2021,3/28/2021,4093,983,106,1,106
814,664,47232,3/4/2021,3/28/2021,4094,488,118,3,354
814,664,47232,3/4/2021,3/28/2021,4095,342,109,2,218
814,664,47232,3/4/2021,3/28/2021,4096,49,104,2,208
814,664,47232,3/4/2021,3/28/2021,4097,727,119,3,357
815,572,50066,5/2/2021,5/17/2021,4098,1204,105,3,315
815,572,50066,5/2/2021,5/17/2021,4099,927,96,2,192
815,572,50066,5/2/2021,5/17/2021,4100,1059,93,1,93
815,572,50066,5/2/2021,5/17/2021,4101,448,107,2,214
815,572,50066,5/2/2021,5/17/2021,4102,903,94,1,94
815,572,50066,5/2/2021,5/17/2021,4103,1025,90,3,270
815,572,50066,5/2/2021,5/17/2021,4104,556,98,2,196
815,572,50066,5/2/2021,5/17/2021,4105,702,119,2,238
816,620,32362,2/2/2021,2/6/2021,4106,954,97,1,97
816,620,32362,2/2/2021,2/6/2021,4107,595,112,3,336
816,620,32362,2/2/2021,2/6/2021,4108,1085,115,2,230
816,620,32362,2/2/2021,2/6/2021,4109,460,118,1,118
816,620,32362,2/2/2021,2/6/2021,4110,271,95,1,95
816,620,32362,2/2/2021,2/6/2021,4111,214,106,1,106
817,944,35818,6/27/2021,7/5/2021,4112,783,91,1,91
817,944,35818,6/27/2021,7/5/2021,4113,181,98,1,98
817,944,35818,6/27/2021,7/5/2021,4114,1153,102,3,306
817,944,35818,6/27/2021,7/5/2021,4115,149,91,1,91
817,944,35818,6/27/2021,7/5/2021,4116,622,112,2,224
818,865,16625,3/15/2021,4/10/2021,4117,1240,112,1,112
818,865,16625,3/15/2021,4/10/2021,4118,931,96,3,288
819,461,48601,1/19/2021,1/22/2021,4119,843,113,2,226
819,461,48601,1/19/2021,1/22/2021,4120,109,92,2,184
819,461,48601,1/19/2021,1/22/2021,4121,1144,102,2,204
819,461,48601,1/19/2021,1/22/2021,4122,130,92,3,276
820,801,33182,9/25/2021,10/3/2021,4123,292,105,2,210
820,801,33182,9/25/2021,10/3/2021,4124,1118,115,1,115
820,801,33182,9/25/2021,10/3/2021,4125,1163,99,1,99
820,801,33182,9/25/2021,10/3/2021,4126,1085,115,2,230
820,801,33182,9/25/2021,10/3/2021,4127,748,109,1,109
820,801,33182,9/25/2021,10/3/2021,4128,591,100,2,200
820,801,33182,9/25/2021,10/3/2021,4129,1165,99,1,99
821,118,27802,1/3/2021,1/10/2021,4130,961,97,3,291
821,118,27802,1/3/2021,1/10/2021,4131,317,109,2,218
821,118,27802,1/3/2021,1/10/2021,4132,1084,93,3,279
822,524,17615,9/5/2021,9/12/2021,4133,715,119,1,119
822,524,17615,9/5/2021,9/12/2021,4134,662,93,2,186
822,524,17615,9/5/2021,9/12/2021,4135,857,113,2,226
822,524,17615,9/5/2021,9/12/2021,4136,181,98,1,98
822,524,17615,9/5/2021,9/12/2021,4137,952,97,1,97
824,724,51124,1/4/2021,1/28/2021,4138,24,96,3,288
824,724,51124,1/4/2021,1/28/2021,4139,589,100,2,200
824,724,51124,1/4/2021,1/28/2021,4140,68,104,1,104
825,787,13832,1/27/2021,2/22/2021,4141,563,100,1,100
825,787,13832,1/27/2021,2/22/2021,4142,1148,102,1,102
825,787,13832,1/27/2021,2/22/2021,4143,164,91,1,91
825,787,13832,1/27/2021,2/22/2021,4144,1008,106,2,212
825,787,13832,1/27/2021,2/22/2021,4145,1115,115,2,230
825,787,13832,1/27/2021,2/22/2021,4146,109,92,2,184
825,787,13832,1/27/2021,2/22/2021,4147,936,96,1,96
826,375,32770,8/16/2021,9/6/2021,4148,554,98,1,98
826,375,32770,8/16/2021,9/6/2021,4149,547,98,2,196
827,292,27202,5/9/2021,6/5/2021,4150,169,91,1,91
827,292,27202,5/9/2021,6/5/2021,4151,873,113,1,113
827,292,27202,5/9/2021,6/5/2021,4152,363,94,1,94
827,292,27202,5/9/2021,6/5/2021,4153,919,96,1,96
827,292,27202,5/9/2021,6/5/2021,4154,589,100,3,300
827,292,27202,5/9/2021,6/5/2021,4155,488,118,1,118
827,292,27202,5/9/2021,6/5/2021,4156,604,112,3,336
827,292,27202,5/9/2021,6/5/2021,4157,736,109,2,218
827,292,27202,5/9/2021,6/5/2021,4158,1012,106,1,106
828,601,32593,1/9/2021,1/27/2021,4159,626,112,2,224
828,601,32593,1/9/2021,1/27/2021,4160,56,104,2,208
828,601,32593,1/9/2021,1/27/2021,4161,39,104,3,312
828,601,32593,1/9/2021,1/27/2021,4162,1114,115,1,115
829,951,22744,4/6/2021,4/28/2021,4163,1193,105,3,315
829,951,22744,4/6/2021,4/28/2021,4164,294,105,2,210
829,951,22744,4/6/2021,4/28/2021,4165,592,100,2,200
829,951,22744,4/6/2021,4/28/2021,4166,1104,115,1,115
830,956,36830,3/22/2021,3/23/2021,4167,804,91,2,182
830,956,36830,3/22/2021,3/23/2021,4168,1006,106,1,106
830,956,36830,3/22/2021,3/23/2021,4169,328,109,2,218
830,956,36830,3/22/2021,3/23/2021,4170,898,94,3,282
830,956,36830,3/22/2021,3/23/2021,4171,238,106,3,318
831,338,17700,8/4/2021,8/20/2021,4172,533,98,1,98
831,338,17700,8/4/2021,8/20/2021,4173,653,93,2,186
831,338,17700,8/4/2021,8/20/2021,4174,574,100,3,300
831,338,17700,8/4/2021,8/20/2021,4175,351,94,2,188
831,338,17700,8/4/2021,8/20/2021,4176,40,104,2,208
832,627,52583,9/6/2021,9/27/2021,4177,258,95,1,95
833,317,12955,3/3/2021,3/20/2021,4178,793,91,2,182
833,317,12955,3/3/2021,3/20/2021,4179,120,92,2,184
833,317,12955,3/3/2021,3/20/2021,4180,824,117,2,234
833,317,12955,3/3/2021,3/20/2021,4181,1253,112,1,112
833,317,12955,3/3/2021,3/20/2021,4182,241,106,3,318
834,139,27691,2/23/2021,3/8/2021,4183,506,102,2,204
834,139,27691,2/23/2021,3/8/2021,4184,730,119,1,119
834,139,27691,2/23/2021,3/8/2021,4185,240,106,3,318
834,139,27691,2/23/2021,3/8/2021,4186,891,94,3,282
835,106,34923,1/2/2021,1/7/2021,4187,1031,90,1,90
835,106,34923,1/2/2021,1/7/2021,4188,52,104,2,208
835,106,34923,1/2/2021,1/7/2021,4189,279,95,3,285
835,106,34923,1/2/2021,1/7/2021,4190,922,96,2,192
835,106,34923,1/2/2021,1/7/2021,4191,379,94,3,282
836,971,16047,8/18/2021,8/24/2021,4192,426,107,2,214
836,971,16047,8/18/2021,8/24/2021,4193,23,96,2,192
836,971,16047,8/18/2021,8/24/2021,4194,593,100,1,100
837,989,16281,1/12/2021,1/27/2021,4195,52,104,3,312
837,989,16281,1/12/2021,1/27/2021,4196,87,118,1,118
837,989,16281,1/12/2021,1/27/2021,4197,1177,99,1,99
837,989,16281,1/12/2021,1/27/2021,4198,713,119,3,357
837,989,16281,1/12/2021,1/27/2021,4199,237,106,2,212
838,946,56562,1/2/2021,1/15/2021,4200,1012,106,2,212
838,946,56562,1/2/2021,1/15/2021,4201,469,118,1,118
838,946,56562,1/2/2021,1/15/2021,4202,1128,102,3,306
839,306,42095,9/16/2021,9/27/2021,4203,847,113,2,226
839,306,42095,9/16/2021,9/27/2021,4204,31,96,3,288
839,306,42095,9/16/2021,9/27/2021,4205,182,98,3,294
839,306,42095,9/16/2021,9/27/2021,4206,145,91,2,182
839,306,42095,9/16/2021,9/27/2021,4207,1019,90,3,270
839,306,42095,9/16/2021,9/27/2021,4208,1038,90,2,180
839,306,42095,9/16/2021,9/27/2021,4209,111,92,1,92
839,306,42095,9/16/2021,9/27/2021,4210,558,98,3,294
839,306,42095,9/16/2021,9/27/2021,4211,283,105,1,105
839,306,42095,9/16/2021,9/27/2021,4212,473,118,1,118
839,306,42095,9/16/2021,9/27/2021,4213,1076,93,2,186
840,183,50682,6/30/2021,7/8/2021,4214,1139,102,2,204
840,183,50682,6/30/2021,7/8/2021,4215,600,112,1,112
840,183,50682,6/30/2021,7/8/2021,4216,757,109,2,218
840,183,50682,6/30/2021,7/8/2021,4217,548,98,1,98
840,183,50682,6/30/2021,7/8/2021,4218,108,92,3,276
840,183,50682,6/30/2021,7/8/2021,4219,1088,115,2,230
841,348,39690,6/29/2021,7/12/2021,4220,866,113,1,113
841,348,39690,6/29/2021,7/12/2021,4221,203,98,1,98
841,348,39690,6/29/2021,7/12/2021,4222,473,118,1,118
841,348,39690,6/29/2021,7/12/2021,4223,162,91,2,182
841,348,39690,6/29/2021,7/12/2021,4224,1175,99,1,99
841,348,39690,6/29/2021,7/12/2021,4225,501,102,3,306
841,348,39690,6/29/2021,7/12/2021,4226,409,119,2,238
842,310,22552,1/10/2021,1/29/2021,4227,875,94,2,188
842,310,22552,1/10/2021,1/29/2021,4228,374,94,3,282
842,310,22552,1/10/2021,1/29/2021,4229,645,93,3,279
842,310,22552,1/10/2021,1/29/2021,4230,238,106,1,106
843,956,17717,7/3/2021,7/9/2021,4231,1091,115,1,115
843,956,17717,7/3/2021,7/9/2021,4232,374,94,3,282
843,956,17717,7/3/2021,7/9/2021,4233,69,104,1,104
843,956,17717,7/3/2021,7/9/2021,4234,285,105,1,105
843,956,17717,7/3/2021,7/9/2021,4235,737,109,1,109
843,956,17717,7/3/2021,7/9/2021,4236,1236,112,3,336
843,956,17717,7/3/2021,7/9/2021,4237,886,94,3,282
843,956,17717,7/3/2021,7/9/2021,4238,962,97,2,194
843,956,17717,7/3/2021,7/9/2021,4239,207,98,3,294
843,956,17717,7/3/2021,7/9/2021,4240,1084,93,1,93
844,35,34733,9/26/2021,10/18/2021,4241,1222,105,2,210
844,35,34733,9/26/2021,10/18/2021,4242,134,92,3,276
844,35,34733,9/26/2021,10/18/2021,4243,1024,90,3,270
844,35,34733,9/26/2021,10/18/2021,4244,139,92,1,92
844,35,34733,9/26/2021,10/18/2021,4245,586,100,3,300
845,457,11229,4/25/2021,5/22/2021,4246,1073,93,3,279
845,457,11229,4/25/2021,5/22/2021,4247,1246,112,2,224
845,457,11229,4/25/2021,5/22/2021,4248,335,109,3,327
845,457,11229,4/25/2021,5/22/2021,4249,1038,90,3,270
845,457,11229,4/25/2021,5/22/2021,4250,1177,99,1,99
846,515,58585,9/17/2021,10/10/2021,4251,668,113,2,226
847,566,43999,10/19/2021,11/4/2021,4252,790,91,1,91
847,566,43999,10/19/2021,11/4/2021,4253,593,100,2,200
847,566,43999,10/19/2021,11/4/2021,4254,500,102,2,204
848,813,18195,9/24/2021,10/14/2021,4255,28,96,3,288
848,813,18195,9/24/2021,10/14/2021,4256,66,104,2,208
848,813,18195,9/24/2021,10/14/2021,4257,642,93,2,186
848,813,18195,9/24/2021,10/14/2021,4258,375,94,1,94
848,813,18195,9/24/2021,10/14/2021,4259,201,98,3,294
848,813,18195,9/24/2021,10/14/2021,4260,830,117,3,351
848,813,18195,9/24/2021,10/14/2021,4261,286,105,3,315
848,813,18195,9/24/2021,10/14/2021,4262,583,100,3,300
848,813,18195,9/24/2021,10/14/2021,4263,591,100,2,200
849,882,21468,8/11/2021,9/1/2021,4264,73,118,2,236
849,882,21468,8/11/2021,9/1/2021,4265,1074,93,3,279
849,882,21468,8/11/2021,9/1/2021,4266,993,106,3,318
849,882,21468,8/11/2021,9/1/2021,4267,1117,115,1,115
850,254,16739,4/8/2021,4/27/2021,4268,368,94,2,188
850,254,16739,4/8/2021,4/27/2021,4269,616,112,3,336
850,254,16739,4/8/2021,4/27/2021,4270,652,93,2,186
850,254,16739,4/8/2021,4/27/2021,4271,700,119,2,238
850,254,16739,4/8/2021,4/27/2021,4272,533,98,2,196
851,365,15504,4/23/2021,5/2/2021,4273,1031,90,3,270
851,365,15504,4/23/2021,5/2/2021,4274,1074,93,3,279
851,365,15504,4/23/2021,5/2/2021,4275,437,107,1,107
851,365,15504,4/23/2021,5/2/2021,4276,1173,99,1,99
852,102,42616,4/11/2021,5/8/2021,4277,579,100,2,200
852,102,42616,4/11/2021,5/8/2021,4278,229,106,3,318
852,102,42616,4/11/2021,5/8/2021,4279,623,112,2,224
852,102,42616,4/11/2021,5/8/2021,4280,120,92,3,276
852,102,42616,4/11/2021,5/8/2021,4281,1047,90,1,90
853,653,28448,9/27/2021,10/18/2021,4282,549,98,2,196
853,653,28448,9/27/2021,10/18/2021,4283,540,98,3,294
853,653,28448,9/27/2021,10/18/2021,4284,568,100,2,200
853,653,28448,9/27/2021,10/18/2021,4285,45,104,1,104
853,653,28448,9/27/2021,10/18/2021,4286,1015,90,2,180
853,653,28448,9/27/2021,10/18/2021,4287,535,98,2,196
853,653,28448,9/27/2021,10/18/2021,4288,1220,105,3,315
854,680,55361,8/10/2021,8/27/2021,4289,35,104,3,312
855,620,13177,1/26/2021,2/2/2021,4290,983,106,1,106
855,620,13177,1/26/2021,2/2/2021,4291,1112,115,3,345
855,620,13177,1/26/2021,2/2/2021,4292,722,119,2,238
855,620,13177,1/26/2021,2/2/2021,4293,620,112,3,336
856,289,35823,1/13/2021,1/22/2021,4294,833,117,2,234
856,289,35823,1/13/2021,1/22/2021,4295,1178,99,3,297
856,289,35823,1/13/2021,1/22/2021,4296,794,91,3,273
856,289,35823,1/13/2021,1/22/2021,4297,509,102,1,102
856,289,35823,1/13/2021,1/22/2021,4298,92,118,1,118
856,289,35823,1/13/2021,1/22/2021,4299,1204,105,2,210
857,577,43897,9/1/2021,9/10/2021,4300,751,109,3,327
857,577,43897,9/1/2021,9/10/2021,4301,213,106,3,318
857,577,43897,9/1/2021,9/10/2021,4302,907,94,3,282
857,577,43897,9/1/2021,9/10/2021,4303,431,107,2,214
858,987,48827,3/16/2021,3/27/2021,4304,439,107,2,214
858,987,48827,3/16/2021,3/27/2021,4305,281,105,3,315
858,987,48827,3/16/2021,3/27/2021,4306,1124,102,2,204
858,987,48827,3/16/2021,3/27/2021,4307,413,119,3,357
858,987,48827,3/16/2021,3/27/2021,4308,799,91,1,91
858,987,48827,3/16/2021,3/27/2021,4309,397,119,1,119
859,269,42679,3/26/2021,4/9/2021,4310,740,109,1,109
859,269,42679,3/26/2021,4/9/2021,4311,400,119,1,119
859,269,42679,3/26/2021,4/9/2021,4312,180,98,2,196
859,269,42679,3/26/2021,4/9/2021,4313,147,91,3,273
860,570,18813,4/9/2021,5/4/2021,4314,995,106,1,106
860,570,18813,4/9/2021,5/4/2021,4315,640,93,3,279
860,570,18813,4/9/2021,5/4/2021,4316,52,104,3,312
860,570,18813,4/9/2021,5/4/2021,4317,664,93,1,93
861,315,11565,5/31/2021,6/20/2021,4318,1188,99,3,297
861,315,11565,5/31/2021,6/20/2021,4319,58,104,2,208
861,315,11565,5/31/2021,6/20/2021,4320,78,118,2,236
862,984,43784,10/11/2021,10/20/2021,4321,935,96,3,288
862,984,43784,10/11/2021,10/20/2021,4322,162,91,1,91
862,984,43784,10/11/2021,10/20/2021,4323,208,98,2,196
863,81,33163,5/10/2021,5/18/2021,4324,194,98,2,196
863,81,33163,5/10/2021,5/18/2021,4325,472,118,3,354
863,81,33163,5/10/2021,5/18/2021,4326,783,91,1,91
863,81,33163,5/10/2021,5/18/2021,4327,650,93,3,279
864,414,48691,3/29/2021,4/17/2021,4328,78,118,1,118
864,414,48691,3/29/2021,4/17/2021,4329,336,109,2,218
864,414,48691,3/29/2021,4/17/2021,4330,946,97,2,194
865,490,24343,7/27/2021,7/30/2021,4331,1015,90,3,270
866,88,48270,4/11/2021,4/21/2021,4332,653,93,2,186
866,88,48270,4/11/2021,4/21/2021,4333,1142,102,2,204
866,88,48270,4/11/2021,4/21/2021,4334,757,109,2,218
866,88,48270,4/11/2021,4/21/2021,4335,846,113,1,113
867,342,42248,3/23/2021,4/7/2021,4336,930,96,1,96
867,342,42248,3/23/2021,4/7/2021,4337,129,92,1,92
867,342,42248,3/23/2021,4/7/2021,4338,430,107,2,214
867,342,42248,3/23/2021,4/7/2021,4339,545,98,1,98
867,342,42248,3/23/2021,4/7/2021,4340,723,119,1,119
867,342,42248,3/23/2021,4/7/2021,4341,19,96,1,96
868,937,43447,3/31/2021,4/3/2021,4342,763,109,3,327
868,937,43447,3/31/2021,4/3/2021,4343,1049,90,2,180
869,605,11108,9/25/2021,10/20/2021,4344,1214,105,3,315
869,605,11108,9/25/2021,10/20/2021,4345,949,97,2,194
869,605,11108,9/25/2021,10/20/2021,4346,176,98,2,196
869,605,11108,9/25/2021,10/20/2021,4347,535,98,3,294
869,605,11108,9/25/2021,10/20/2021,4348,77,118,2,236
869,605,11108,9/25/2021,10/20/2021,4349,636,93,1,93
869,605,11108,9/25/2021,10/20/2021,4350,351,94,2,188
869,605,11108,9/25/2021,10/20/2021,4351,1145,102,1,102
869,605,11108,9/25/2021,10/20/2021,4352,845,113,1,113
870,647,47385,8/1/2021,8/12/2021,4353,1256,112,2,224
870,647,47385,8/1/2021,8/12/2021,4354,789,91,3,273
870,647,47385,8/1/2021,8/12/2021,4355,720,119,3,357
870,647,47385,8/1/2021,8/12/2021,4356,186,98,1,98
870,647,47385,8/1/2021,8/12/2021,4357,1186,99,3,297
871,550,10888,9/24/2021,10/8/2021,4358,637,93,1,93
871,550,10888,9/24/2021,10/8/2021,4359,495,102,2,204
871,550,10888,9/24/2021,10/8/2021,4360,1056,93,1,93
872,954,43868,9/26/2021,10/14/2021,4361,113,92,3,276
872,954,43868,9/26/2021,10/14/2021,4362,482,118,2,236
872,954,43868,9/26/2021,10/14/2021,4363,230,106,1,106
872,954,43868,9/26/2021,10/14/2021,4364,28,96,3,288
872,954,43868,9/26/2021,10/14/2021,4365,608,112,2,224
872,954,43868,9/26/2021,10/14/2021,4366,422,107,2,214
872,954,43868,9/26/2021,10/14/2021,4367,78,118,1,118
872,954,43868,9/26/2021,10/14/2021,4368,445,107,2,214
872,954,43868,9/26/2021,10/14/2021,4369,94,118,1,118
873,100,55341,4/25/2021,5/7/2021,4370,418,119,1,119
873,100,55341,4/25/2021,5/7/2021,4371,440,107,1,107
873,100,55341,4/25/2021,5/7/2021,4372,429,107,1,107
873,100,55341,4/25/2021,5/7/2021,4373,731,119,2,238
873,100,55341,4/25/2021,5/7/2021,4374,1126,102,1,102
874,557,25370,3/25/2021,4/10/2021,4375,32,96,2,192
874,557,25370,3/25/2021,4/10/2021,4376,919,96,2,192
874,557,25370,3/25/2021,4/10/2021,4377,421,107,1,107
874,557,25370,3/25/2021,4/10/2021,4378,1170,99,1,99
874,557,25370,3/25/2021,4/10/2021,4379,826,117,3,351
874,557,25370,3/25/2021,4/10/2021,4380,744,109,1,109
874,557,25370,3/25/2021,4/10/2021,4381,1238,112,1,112
874,557,25370,3/25/2021,4/10/2021,4382,973,97,3,291
874,557,25370,3/25/2021,4/10/2021,4383,488,118,3,354
875,383,25336,2/26/2021,2/27/2021,4384,6,96,1,96
875,383,25336,2/26/2021,2/27/2021,4385,607,112,2,224
875,383,25336,2/26/2021,2/27/2021,4386,74,118,3,354
876,566,52388,5/20/2021,5/24/2021,4387,713,119,2,238
876,566,52388,5/20/2021,5/24/2021,4388,739,109,3,327
876,566,52388,5/20/2021,5/24/2021,4389,1087,115,2,230
876,566,52388,5/20/2021,5/24/2021,4390,606,112,2,224
876,566,52388,5/20/2021,5/24/2021,4391,697,113,2,226
877,558,25468,7/14/2021,8/2/2021,4392,437,107,2,214
877,558,25468,7/14/2021,8/2/2021,4393,1011,106,2,212
877,558,25468,7/14/2021,8/2/2021,4394,509,102,1,102
877,558,25468,7/14/2021,8/2/2021,4395,1042,90,2,180
878,470,50578,3/31/2021,4/20/2021,4396,543,98,1,98
878,470,50578,3/31/2021,4/20/2021,4397,1109,115,3,345
879,370,37561,10/11/2021,10/20/2021,4398,789,91,3,273
879,370,37561,10/11/2021,10/20/2021,4399,786,91,1,91
880,872,43851,2/19/2021,3/16/2021,4400,724,119,2,238
880,872,43851,2/19/2021,3/16/2021,4401,141,91,2,182
880,872,43851,2/19/2021,3/16/2021,4402,161,91,3,273
880,872,43851,2/19/2021,3/16/2021,4403,52,104,1,104
880,872,43851,2/19/2021,3/16/2021,4404,860,113,1,113
